wavelength,reflectance
560,0.939215973
561,0.939603714
562,0.939993373
563,0.940381866
564,0.940762983
565,0.941140988
566,0.94151698
567,0.941889693
568,0.942259717
569,0.942618155
570,0.942967564
571,0.94331861
572,0.943679142
573,0.94403275
574,0.944380443
575,0.94472278
576,0.945053431
577,0.945384051
578,0.945710477
579,0.946026017
580,0.946346651
581,0.94665785
582,0.946959912
583,0.947256353
584,0.947553027
585,0.947838772
586,0.948115026
587,0.948395544
588,0.948674954
589,0.94894209
590,0.949202777
591,0.949461139
592,0.949730305
593,0.950004151
594,0.950266842
595,0.950520355
596,0.950769049
597,0.951016711
598,0.951274604
599,0.951517116
600,0.951757211
601,0.952006379
602,0.952255856
603,0.952501276
604,0.95274027
605,0.952982936
606,0.953223906
607,0.953459863
608,0.953693674
609,0.953931426
610,0.95418305
611,0.954440365
612,0.954685978
613,0.954914321
614,0.955152342
615,0.955381615
616,0.955613442
617,0.955842203
618,0.956063552
619,0.95629267
620,0.956516453
621,0.956759295
622,0.956981348
623,0.957191247
624,0.957403753
625,0.957610481
626,0.957831095
627,0.958057876
628,0.958271742
629,0.958496319
630,0.95872291
631,0.958933516
632,0.959155261
633,0.95937026
634,0.959601664
635,0.959829965
636,0.960048889
637,0.960263389
638,0.960485933
639,0.960717333
640,0.960951996
641,0.961180787
642,0.961413779
643,0.9616399
644,0.961855831
645,0.962077423
646,0.962297882
647,0.962523711
648,0.962739944
649,0.96296445
650,0.963189555
651,0.963401152
652,0.963618292
653,0.963825921
654,0.964028798
655,0.964230399
656,0.964442283
657,0.964667503
658,0.964896592
659,0.965119787
660,0.965330299
661,0.96553931
662,0.965726533
663,0.965919929
664,0.966112762
665,0.966316332
666,0.966507656
667,0.966715048
668,0.966910573
669,0.967094782
670,0.967301797
671,0.967488221
672,0.967678617
673,0.967875399
674,0.968069819
675,0.968270641
676,0.968458909
677,0.968654937
678,0.968860629
679,0.969043292
680,0.969223832
681,0.969411026
682,0.969587602
683,0.969780873
684,0.969952821
685,0.970122963
686,0.970319848
687,0.970500634
688,0.970677413
689,0.970846442
690,0.971012543
691,0.971195818
692,0.971365371
693,0.971515024
694,0.97168327
695,0.971836789
696,0.9720015
697,0.972156926
698,0.972286446
699,0.972442995
700,0.972587141
701,0.972746584
702,0.972893547
703,0.973032442
704,0.973202831
705,0.973352298
706,0.973519282
707,0.973666503
708,0.973793704
709,0.973923365
710,0.974017712
711,0.974151712
712,0.974296844
713,0.974440251
714,0.974569349
715,0.974692617
716,0.974837915
717,0.974933214
718,0.97505308
719,0.97518346
720,0.975312665
721,0.975434868
722,0.975552508
723,0.975653203
724,0.975774984
725,0.975903556
726,0.976014099
727,0.976120285
728,0.976204602
729,0.976316188
730,0.97642648
731,0.976547274
732,0.976646361
733,0.976761621
734,0.976866507
735,0.976975675
736,0.977053247
737,0.977158802
738,0.977253257
739,0.977369156
740,0.977469526
741,0.977541264
742,0.977607353
743,0.977706761
744,0.977789652
745,0.977859768
746,0.977960589
747,0.978053197
748,0.978158867
749,0.978228046
750,0.978338943
751,0.978426089
752,0.978491552
753,0.978580268
754,0.978664698
755,0.978776082
756,0.9788497
757,0.978909164
758,0.97898038
759,0.979045612
760,0.979135721
761,0.97920472
762,0.979274185
763,0.979346471
764,0.979434547
765,0.979498556
766,0.979546107
767,0.979627838
768,0.979710489
769,0.979825051
770,0.97986516
771,0.979928622
772,0.980013969
773,0.980110996
774,0.98019919
775,0.98025896
776,0.980327586
777,0.980416513
778,0.980498988
779,0.980562902
780,0.980641526
781,0.980692501
782,0.980783798
783,0.980827999
784,0.980870818
785,0.980904398
786,0.980961126
787,0.980987891
788,0.981036016
789,0.981074102
790,0.981134553
791,0.981218272
792,0.981292424
793,0.98134996
794,0.981407374
795,0.981510372
796,0.981559763
797,0.981602093
798,0.981638313
799,0.981711904
800,0.981773838
801,0.981822826
802,0.981894562
803,0.981950288
804,0.982017132
805,0.982102465
806,0.982146466
807,0.982183431
808,0.982239811
809,0.982305698
810,0.982388691
811,0.982457462
812,0.982528144
813,0.982608542
814,0.982675813
815,0.982711274
816,0.982779092
817,0.982869133
818,0.982927546
819,0.982981553
820,0.983115771
821,0.983214992
822,0.983278875
823,0.983337491
824,0.983365833
825,0.983420879
826,0.983468379
827,0.983491795
828,0.983537841
829,0.983584371
830,0.983622698
831,0.983664346
832,0.983702769
833,0.983740827
834,0.983725758
835,0.983790957
836,0.983903802
837,0.984013751
838,0.984118256
839,0.984215785
840,0.984297872
841,0.984361789
842,0.984440578
843,0.984514868
844,0.984588582
845,0.98464353
846,0.984707699
847,0.984785248
848,0.984885825
849,0.984969822
850,0.985036415
851,0.985119731
852,0.985205873
853,0.985311243
854,0.985387314
855,0.985425621
856,0.985500669
857,0.98559371
858,0.985669969
859,0.985738801
860,0.985810934
861,0.985872351
862,0.985929043
863,0.985972506
864,0.986011741
865,0.986107256
866,0.986180244
867,0.986235588
868,0.986313107
869,0.98635501
870,0.986357297
871,0.986370371
872,0.986394503
873,0.986421462
874,0.986463347
875,0.986486005
876,0.986531529
877,0.986571213
878,0.986605844
879,0.986652848
880,0.986681382
