wavelength,reflectance
610,0.987991829
611,0.988052668
612,0.988135007
613,0.988181564
614,0.988396802
615,0.988305717
616,0.988344343
617,0.988382532
618,0.988211816
619,0.988135598
620,0.988393313
621,0.988542641
622,0.988570264
623,0.988198082
624,0.98862365
625,0.988751293
626,0.988377223
627,0.988379277
628,0.988521873
629,0.988689138
630,0.988719263
631,0.988620891
632,0.988706883
633,0.988789888
634,0.988772354
635,0.988585427
636,0.988327784
637,0.988381686
638,0.988828952
639,0.988574193
640,0.98861081
641,0.988434418
642,0.988669476
643,0.988808383
644,0.988736438
645,0.989045149
646,0.988686218
647,0.988940872
648,0.989060273
649,0.989178654
650,0.989385791
651,0.989181187
652,0.988985654
653,0.989309003
654,0.989370007
655,0.989172531
656,0.989761451
657,0.989495595
658,0.989771643
659,0.989051934
660,0.989263448
661,0.989613756
662,0.989887573
663,0.989742621
664,0.989675505
665,0.989499637
666,0.989732389
667,0.989537736
668,0.989425769
669,0.9896248
670,0.989790381
671,0.989936382
672,0.989770134
673,0.98972178
674,0.989743639
675,0.989869381
676,0.990005828
677,0.989724176
678,0.990038846
679,0.9903803
680,0.990655383
681,0.990298456
682,0.989914946
683,0.989823875
684,0.98994958
685,0.99016121
686,0.989877416
687,0.990505995
688,0.990741396
689,0.990579376
690,0.990212739
691,0.990336037
692,0.989863772
693,0.990292826
694,0.990615332
695,0.990114048
696,0.990302871
697,0.990302218
698,0.990128912
699,0.990300254
700,0.990362479
701,0.990724161
702,0.990318418
703,0.99017
704,0.990779839
705,0.990478494
706,0.990813303
707,0.990929366
708,0.990732694
709,0.990736323
710,0.990814902
711,0.990108717
712,0.990819445
713,0.990733034
714,0.990942691
715,0.990876513
716,0.990438269
717,0.990577867
718,0.991104184
719,0.9906325
720,0.99107405
721,0.990842936
722,0.990985236
723,0.991692327
724,0.990705094
725,0.991154975
726,0.990715976
727,0.990754784
728,0.991271312
729,0.990470817
730,0.991359729
731,0.990360826
732,0.990504038
733,0.990943795
734,0.990850505
735,0.992219152
736,0.990542124
737,0.990784443
738,0.991110727
739,0.991437693
740,0.991356217
741,0.990692615
742,0.99186797
743,0.991461521
744,0.991308889
745,0.99067178
746,0.991014194
747,0.991159713
748,0.991576239
749,0.990963766
750,0.990565633
751,0.991409718
752,0.991068646
753,0.991588434
754,0.991343548
755,0.991093511
756,0.99091096
757,0.991699782
758,0.990946825
759,0.991208457
760,0.991132525
761,0.991431369
762,0.991175733
763,0.991539716
764,0.990949883
765,0.991198378
766,0.991558701
767,0.991894025
768,0.991440161
769,0.991538127
770,0.992466621
771,0.991146778
772,0.991395229
773,0.991763715
774,0.992158653
775,0.991162943
776,0.991376835
777,0.992091767
778,0.991912167
779,0.991254975
780,0.991093671
781,0.991228463
782,0.991655897
783,0.991546359
784,0.991540695
785,0.992263616
786,0.991515431
787,0.991506828
788,0.991592276
789,0.991406758
790,0.992155156
791,0.99209891
792,0.992252974
793,0.992013928
794,0.990824783
795,0.9927415
796,0.992379029
797,0.991827657
798,0.99184488
799,0.991436299
800,0.991817397
801,0.992307721
802,0.991210331
803,0.991781668
804,0.99202503
805,0.991108626
806,0.991729097
807,0.991076353
808,0.991831116
809,0.992161579
810,0.992488884
811,0.992107431
812,0.992905453
813,0.992589223
814,0.992385169
815,0.991906594
816,0.991451113
817,0.992090308
818,0.992110638
819,0.992113478
820,0.991516729
821,0.992034459
822,0.992556772
823,0.993275523
824,0.992608391
825,0.99203212
826,0.992630784
827,0.992700944
828,0.993277666
829,0.992304963
830,0.991363931
831,0.992686701
832,0.993361008
833,0.992734007
834,0.992425588
835,0.992602996
836,0.992288289
837,0.992200706
838,0.991941046
839,0.992067322
840,0.994018806
841,0.993066418
842,0.992476256
843,0.993388342
844,0.99227902
845,0.991261815
846,0.991964361
847,0.992442094
848,0.992519283
849,0.993116069
850,0.992635387
851,0.993529615
