wavelength,reflectance
1227,0.980677442
1228,0.980690582
1229,0.980703763
1230,0.980716886
1231,0.980729678
1232,0.980742072
1233,0.980754095
1234,0.98076553
1235,0.980776546
1236,0.980787291
1237,0.980797148
1238,0.98080593
1239,0.980813698
1240,0.980820325
1241,0.980825737
1242,0.9808301
1243,0.980833509
1244,0.980835974
1245,0.980837634
1246,0.980838842
1247,0.980839433
1248,0.980839034
1249,0.980837763
1250,0.980835653
1251,0.980832692
1252,0.98082895
1253,0.980824654
1254,0.98081962
1255,0.980813651
1256,0.980807041
1257,0.980799895
1258,0.98079233
1259,0.980784296
1260,0.980776058
1261,0.980767678
1262,0.980758982
1263,0.980749929
1264,0.980740479
1265,0.98073035
1266,0.980719835
1267,0.980709142
1268,0.980698321
1269,0.980687333
1270,0.980676294
1271,0.980665019
1272,0.980653272
1273,0.980641422
1274,0.980629414
1275,0.980617233
1276,0.9806051
1277,0.980593001
1278,0.9805809
1279,0.980568629
1280,0.980556018
1281,0.980543384
1282,0.98053067
1283,0.980517938
1284,0.980505475
1285,0.980493132
1286,0.980480381
1287,0.980467599
1288,0.980454804
1289,0.980441914
1290,0.980429168
1291,0.980416571
1292,0.980404019
1293,0.980391659
1294,0.980379185
1295,0.980366345
1296,0.980352953
1297,0.980338793
1298,0.980324192
1299,0.980309059
1300,0.980293428
1301,0.980277322
1302,0.980260972
1303,0.980244304
1304,0.980227563
1305,0.980211216
1306,0.980194955
1307,0.980178694
1308,0.980162398
1309,0.980146164
1310,0.980129776
1311,0.980112994
1312,0.980095895
1313,0.980078265
1314,0.980060051
1315,0.980041823
1316,0.980023561
1317,0.980005275
1318,0.979986993
1319,0.979968831
1320,0.979950689
1321,0.979932895
1322,0.979915824
1323,0.979899281
1324,0.979883372
1325,0.979867983
1326,0.979852946
1327,0.979838321
1328,0.979823972
1329,0.979809985
1330,0.979796429
1331,0.97978318
1332,0.979770435
1333,0.979757946
1334,0.979745528
1335,0.97973318
1336,0.979720715
1337,0.979707833
1338,0.979694783
1339,0.979681392
1340,0.979667745
1341,0.97965395
1342,0.979639728
1343,0.979624775
1344,0.979609227
1345,0.97959292
1346,0.979576238
1347,0.979559473
1348,0.979542633
1349,0.979525935
1350,0.979509391
1351,0.979493081
1352,0.979476809
1353,0.979460484
1354,0.979444051
1355,0.979427148
1356,0.979409724
1357,0.979391948
1358,0.979373745
1359,0.979354934
1360,0.979335507
1361,0.979315792
1362,0.979295737
1363,0.979275778
1364,0.979256477
1365,0.979237657
1366,0.979219361
1367,0.979201709
1368,0.979184757
1369,0.979168516
1370,0.979153018
1371,0.979138254
1372,0.979124199
1373,0.979110827
1374,0.979098079
1375,0.97908603
1376,0.97907448
1377,0.979063329
1378,0.979052559
1379,0.979042197
1380,0.979032562
1381,0.979023747
1382,0.97901568
1383,0.979008518
1384,0.979002223
1385,0.97899665
1386,0.978991957
1387,0.978988364
1388,0.978985854
1389,0.97898461
1390,0.978984438
1391,0.97898522
1392,0.97898691
1393,0.978989337
1394,0.978992674
1395,0.978997234
1396,0.979002826
1397,0.979009278
1398,0.979016767
1399,0.979025301
1400,0.979034664
1401,0.979044806
1402,0.979055673
1403,0.979066825
1404,0.979078119
1405,0.979089796
1406,0.979101948
1407,0.979114559
1408,0.97912792
1409,0.979142231
1410,0.979157659
1411,0.979174265
1412,0.979192347
1413,0.979211855
1414,0.979232711
1415,0.97925497
1416,0.979278708
1417,0.979303789
1418,0.979330025
1419,0.979357519
1420,0.979386286
1421,0.979416117
1422,0.979447036
1423,0.979478702
1424,0.979510816
1425,0.979543294
1426,0.979576164
1427,0.979609535
1428,0.97964352
1429,0.979678097
1430,0.979713003
1431,0.979748023
1432,0.979783094
1433,0.979818109
1434,0.979852911
1435,0.979887365
1436,0.979921558
1437,0.979955394
1438,0.9799887
1439,0.980021387
1440,0.980053103
1441,0.980083376
1442,0.980112339
1443,0.980140068
1444,0.98016639
1445,0.980191282
1446,0.980214765
1447,0.980236814
1448,0.980257381
1449,0.980276399
1450,0.980293802
1451,0.980309558
1452,0.980323688
1453,0.980336503
1454,0.980348283
1455,0.980359043
1456,0.98036892
1457,0.980378023
1458,0.980386123
1459,0.980393293
1460,0.980399582
1461,0.980404912
1462,0.980409253
1463,0.980412555
1464,0.980414749
1465,0.980415748
1466,0.980415688
1467,0.980414663
1468,0.980412678
1469,0.98040965
1470,0.980405453
1471,0.98040028
1472,0.980394156
1473,0.980387465
1474,0.980380545
1475,0.980373535
1476,0.98036653
1477,0.980359411
1478,0.980352196
1479,0.980344898
1480,0.980337468
1481,0.980330074
1482,0.980322782
1483,0.980315536
1484,0.98030833
1485,0.980301378
1486,0.980294642
1487,0.980288033
1488,0.980281495
1489,0.980275147
1490,0.980269139
1491,0.980263825
1492,0.9802594
1493,0.98025581
1494,0.980253232
1495,0.98025164
1496,0.980250962
1497,0.980251274
1498,0.980252372
1499,0.980254146
1500,0.980256703
1501,0.980259993
1502,0.980263988
1503,0.980268587
1504,0.980273527
1505,0.980278663
1506,0.98028392
1507,0.980289192
1508,0.980294713
1509,0.980300345
1510,0.980306137
1511,0.980312165
1512,0.980318344
1513,0.98032479
1514,0.980331598
1515,0.980338702
1516,0.980346034
1517,0.980353638
1518,0.980361581
1519,0.980369899
1520,0.980378591
1521,0.980387668
1522,0.980396884
1523,0.980406033
1524,0.980414924
1525,0.980423234
1526,0.980431187
1527,0.980438775
1528,0.980446225
1529,0.980453804
1530,0.980461594
1531,0.980469583
1532,0.980477847
1533,0.980486593
1534,0.980495718
1535,0.980505221
1536,0.980514685
1537,0.980523851
1538,0.98053309
1539,0.980542242
1540,0.980551418
1541,0.980560663
1542,0.980569544
1543,0.980577917
1544,0.980585687
1545,0.980592933
1546,0.980599554
1547,0.98060558
1548,0.980611003
1549,0.980615583
1550,0.98061954
1551,0.980622958
1552,0.980625841
1553,0.980628402
1554,0.98063095
1555,0.980633589
1556,0.980636524
1557,0.980639812
1558,0.980643272
1559,0.980646884
1560,0.980650483
1561,0.980653974
1562,0.980657475
1563,0.980660738
1564,0.980663537
1565,0.980665858
1566,0.980667525
1567,0.980668541
1568,0.980669075
1569,0.980669289
1570,0.980669215
1571,0.980668669
1572,0.980667748
1573,0.980666368
1574,0.980664554
1575,0.98066265
1576,0.980660513
1577,0.980658263
1578,0.980655723
1579,0.980652631
1580,0.980648914
1581,0.980644564
1582,0.980639501
1583,0.980633277
1584,0.980625936
1585,0.980617296
1586,0.98060756
1587,0.980597257
1588,0.980586229
1589,0.980574592
1590,0.980562365
1591,0.980549368
1592,0.980535729
1593,0.980521865
1594,0.980507795
1595,0.980493725
1596,0.980479957
1597,0.980466436
1598,0.980453423
1599,0.98044102
1600,0.980429012
1601,0.980417363
1602,0.980405983
1603,0.980394801
1604,0.980383794
1605,0.980372664
1606,0.980361135
1607,0.980349051
1608,0.980336116
1609,0.980322515
1610,0.980308316
1611,0.980293559
1612,0.980278288
1613,0.980262426
1614,0.98024604
1615,0.980229288
1616,0.980212219
1617,0.9801949
1618,0.980177264
1619,0.980158957
1620,0.980139795
1621,0.980119997
1622,0.98009957
1623,0.980078472
1624,0.980056839
1625,0.980034512
1626,0.980011349
1627,0.979987414
1628,0.97996277
1629,0.979937331
1630,0.979911067
1631,0.979883999
1632,0.979856134
1633,0.979827445
1634,0.979798009
1635,0.979767869
1636,0.979737102
1637,0.97970575
1638,0.979673761
1639,0.979641551
1640,0.979609299
1641,0.979577177
1642,0.979545696
1643,0.979514463
1644,0.979483319
1645,0.979452217
1646,0.979420958
1647,0.979389402
1648,0.97935722
1649,0.979324629
1650,0.979291519
1651,0.979257962
1652,0.979224207
1653,0.979190008
1654,0.979155069
1655,0.979119609
1656,0.979083789
1657,0.979047489
1658,0.979010807
1659,0.978973868
1660,0.978936639
1661,0.978899201
1662,0.97886186
1663,0.978824226
1664,0.978786146
1665,0.978747502
1666,0.978708029
1667,0.978667968
1668,0.978627363
1669,0.978586269
1670,0.978544996
1671,0.97850322
1672,0.978460747
1673,0.978417611
1674,0.978373579
1675,0.978328883
1676,0.978283763
1677,0.978238133
1678,0.978191874
1679,0.978145301
1680,0.97809868
1681,0.978051828
1682,0.978004619
1683,0.977957536
1684,0.977910628
1685,0.977864215
1686,0.977819006
1687,0.977774824
1688,0.977731762
1689,0.977689828
1690,0.977649075
1691,0.977609494
1692,0.977570888
1693,0.977533355
1694,0.977497333
1695,0.97746216
1696,0.977427223
1697,0.97739328
1698,0.977360398
1699,0.977328733
1700,0.977299027
1701,0.977270914
1702,0.977243911
1703,0.977218201
1704,0.977193952
1705,0.977171029
1706,0.977149259
1707,0.977128914
1708,0.977110167
1709,0.977093077
1710,0.977077786
1711,0.977064307
1712,0.977052137
1713,0.977041735
1714,0.97703334
1715,0.977026972
1716,0.977022844
1717,0.977021249
1718,0.977022314
1719,0.977025831
1720,0.977031715
1721,0.977039907
1722,0.977050164
1723,0.977062425
1724,0.977077044
1725,0.977093374
1726,0.977111011
1727,0.977129739
1728,0.977149395
1729,0.977169567
1730,0.977189869
1731,0.977210216
1732,0.977230607
1733,0.977250476
1734,0.977269603
1735,0.977287899
1736,0.97730477
1737,0.977320156
1738,0.97733436
1739,0.977346773
1740,0.977357058
1741,0.977365177
1742,0.977370574
1743,0.977374022
1744,0.977375403
1745,0.977375543
1746,0.977375663
1747,0.977375441
1748,0.97737517
1749,0.977374924
1750,0.977374292
1751,0.977373677
1752,0.977373558
1753,0.97737392
1754,0.977374847
1755,0.977376777
1756,0.977379841
1757,0.97738456
1758,0.977391578
1759,0.977400846
1760,0.977412575
1761,0.977426896
1762,0.977443975
1763,0.977463543
1764,0.977485349
1765,0.977509214
1766,0.977535549
1767,0.977563837
1768,0.977593478
1769,0.977624567
1770,0.977656461
1771,0.977688493
1772,0.977720506
1773,0.97775199
1774,0.977781843
1775,0.977810198
1776,0.977854051
1777,0.977891506
1778,0.977922685
1779,0.977947322
1780,0.977965488
1781,0.977977241
1782,0.977982604
1783,0.977981718
1784,0.977974883
1785,0.977962118
1786,0.977943338
1787,0.977918495
1788,0.977887797
1789,0.977851853
1790,0.97781135
1791,0.977766318
1792,0.977717744
1793,0.977664984
1794,0.977608016
1795,0.97754701
1796,0.977481875
1797,0.977412663
1798,0.97733958
1799,0.977262912
1800,0.977182859
1801,0.977099481
1802,0.977013208
1803,0.976924489
1804,0.976834005
1805,0.976742093
1806,0.976649469
1807,0.976556372
1808,0.976462692
1809,0.9763687
1810,0.976274658
1811,0.976180637
1812,0.97608673
1813,0.97599315
1814,0.975900339
1815,0.975808214
1816,0.975716596
1817,0.975625753
1818,0.975535901
1819,0.975446977
1820,0.975359394
1821,0.975273603
1822,0.975189812
1823,0.97510818
1824,0.975029723
1825,0.974954558
1826,0.974861891
1827,0.974770118
1828,0.974679068
1829,0.974589068
1830,0.97450029
1831,0.974412697
1832,0.974326075
1833,0.974240924
1834,0.974157338
1835,0.974075458
1836,0.973995533
1837,0.973917936
1838,0.973842587
1839,0.973769338
1840,0.973697777
1841,0.973628216
1842,0.973560361
1843,0.973494408
1844,0.973430648
1845,0.973369313
1846,0.973309895
1847,0.973252391
1848,0.973197043
1849,0.973143832
1850,0.973092666
1851,0.973043844
1852,0.972997321
1853,0.972953296
1854,0.972911414
1855,0.972871792
1856,0.972834583
1857,0.972799154
1858,0.972765358
1859,0.972733098
1860,0.97270211
1861,0.972672384
1862,0.972643846
1863,0.972616391
1864,0.972589548
1865,0.972563699
1866,0.972539055
1867,0.972515436
1868,0.972492912
1869,0.972471679
1870,0.972451289
1871,0.972431643
1872,0.972412782
1873,0.972394969
1874,0.972378027
1875,0.972361687
1876,0.972345908
1877,0.972330017
1878,0.972313974
1879,0.97229755
1880,0.972280665
1881,0.97226369
1882,0.972246774
1883,0.972229768
1884,0.972212828
1885,0.972195722
1886,0.972178445
1887,0.972160986
1888,0.972143171
1889,0.97212497
1890,0.972106406
1891,0.972087227
1892,0.972067303
1893,0.972046517
1894,0.972024843
1895,0.972002047
1896,0.971978306
1897,0.971953814
1898,0.971928697
1899,0.971902984
1900,0.971876862
1901,0.971850565
1902,0.971824123
1903,0.971797212
1904,0.971769894
1905,0.971742021
1906,0.971713288
1907,0.971684165
1908,0.971654818
1909,0.971625345
1910,0.971596055
1911,0.971567002
1912,0.971537958
1913,0.971509045
1914,0.971480448
1915,0.971452123
1916,0.971423906
1917,0.971395703
1918,0.971367517
1919,0.971339078
1920,0.97131066
1921,0.971282458
1922,0.971254389
1923,0.971226416
1924,0.971198277
1925,0.971169914
1926,0.971141244
1927,0.971112577
1928,0.971083958
1929,0.971055934
1930,0.971028591
1931,0.971001462
1932,0.970974728
1933,0.970948283
1934,0.970921863
1935,0.97089553
1936,0.970869195
1937,0.970842711
1938,0.970815835
1939,0.970788481
1940,0.970760654
1941,0.97073228
1942,0.970703298
1943,0.970673821
1944,0.970643729
1945,0.97061299
1946,0.970582033
1947,0.970551049
1948,0.970519763
1949,0.970488163
1950,0.970456299
1951,0.970423634
1952,0.970390075
1953,0.970355822
1954,0.970320777
1955,0.970285253
1956,0.970249302
1957,0.970212562
1958,0.970175135
1959,0.97013681
1960,0.970097327
1961,0.970056264
1962,0.970013766
1963,0.969969866
1964,0.969924406
1965,0.969877418
1966,0.969829229
1967,0.969779768
1968,0.969728784
1969,0.969676605
1970,0.969623245
1971,0.969568702
1972,0.96951297
1973,0.969456224
